,movie_id,release_date,title,tags
3464,13370,2003-04-16,A Mighty Wind,"Comedy Music BobBalaban mockumentary folksinger CastleRockEntertainment UnitedStatesofAmerica ChristopherGuestIn `` A Mighty Wind '' , director Christopher Guest reunites the team from `` Best In Show '' and `` Waiting for Guffman '' to tell tell the story of 60's-era folk musician , who inspired by the death of their former manager , get back on the stage for one concert in New York City 's Town Hall ."
3465,11191,1988-10-13,Mystic Pizza,Comedy Drama Romance AnnabethGish independentfilm commitment lobster portugueseamerican NightLightFilms TheSamuelGoldwynCompany UnitedStatesofAmerica DonaldPetrieThree teenage girl come of age while working at a pizza parlor in Mystic Connecticut .
3466,10215,1998-04-23,Sliding Doors,"Comedy Drama Fantasy Romance GwynethPaltrow doublelife commercial fantasy chance marketing timetravel inflagranti ambiguousending alternativereality ParamountPictures MiramaxFilms IntermediaFilms MirageEnterprises UnitedKingdom UnitedStatesofAmerica PeterHowitt RichardWhelan CeriEvansGwyneth Paltrow play London publicist Helen , effortlessly sliding between parallel storyline that show what happens if she doe or doe not catch a train back to her apartment . Love . Romantic entanglement . Deception . Trust . Friendship . Comedy . All come into focus a the two story shift back and forth , overlap and surprisingly converge ."
3467,25066,1995-05-24,Tales from the Hood,Crime Horror Thriller ClarenceWilliamsIII prison childabuse kukluxklan policebrutality ghetto anthology evildoll murder hood dirtycop funeralhome 40Acres & AMuleFilmworks SavoyPictures UnitedStatesofAmerica RustyCundieffA strange funeral director tell four strange tale of horror with an African American focus to three drug dealer he trap in his place of business .
3468,1523,2006-09-01,The Last King of Scotland,"Drama ForestWhitaker dictator 1970s general kidnapping naivety luxury oscaraward charisma polygamy uganda dictatorship FoxSearchlightPictures CowboyFilms DNAFilms ScottishScreen UKFilmCouncil Filmfour SlateFilms Tatfilm UnitedKingdom Germany UnitedStatesofAmerica KevinMacdonald CathyDoubleday DerekRitchieYoung Scottish doctor , Nicholas Garrigan decides it 's time for an adventure after he finish his formal education , so he decides to try his luck in Uganda , and arrives during the downfall of President Obote . General Idi Amin come to power and asks Garrigan to become his personal doctor ."
3469,11361,1989-10-12,Halloween 5: The Revenge of Michael Myers,"Horror Thriller DonaldPleasence sheriff barn black sequel boogeyman maskedkiller slasher youth psychiatrist killer kitten scythe heroine pitchfork psychotronic michaelmyers TransPacificFilms UnitedStatesofAmerica DominiqueOthenin-GirardPresumed dead after a shoot-out with the Haddonfield police , Michael Myers is secretly nursed back to health -- and return a year later to kill again and once more target his young niece , Jamie . Jamie is now recovering in the local child 's hospital after attacking her stepmother and losing her voice . Her mental link with her evil uncle may be the key to uprooting her family tree ."
3470,92591,2012-04-27,Bernie,"Comedy Crime Drama JackBlack prisonvisit funeraldirector funeralhome amateurtheater embezzlement missingpersonscase hiddencorpse estrangedfamilymember jurytrial hick stockbroker corpseinfreezer confessionofcrime duringcreditsstinger CastleRockEntertainment HorsethiefPictures MandalayVision WindDancerProductions DetourFilmproduction UnitedStatesofAmerica RichardLinklaterIn this true story in the tiny , rural town of Carthage , TX , assistant funeral director Bernie Tiede wa one of the town 's most beloved resident . Everyone loved and appreciated Bernie , and it came a no surprise when he befriended Marjorie Nugent , an affluent widow who wa a well known for her sour attitude a her fortune . Until that day news came that Marjorie Nugent had been dead for some time , and Bernie Tiede wa being charged with the murder ."
3471,57612,2008-02-15,Dolphins and Whales: Tribes of the Ocean,"Documentary DarylHannah dolphin whale killerwhale imax 3d manatee conservation 3DEntertainment GavinMcKinneyUnderwaterProductions Bahamas UnitedKingdom Jean-JacquesMantelloThis documentary go to coral reef of the Bahamas and the water of the Kingdom of Tonga for a close encounter with the surviving tribe of the ocean : wild dolphin and beluga , the love of a Humpback mother for her newborn calf , the singing Humpback male , an orca the mighty King of the ocean , and the gentle manatee . Little-known aspect of these creature capable of sophisticated communication and social interaction . Documents the life of these graceful , majestic yet endangered sea creature"
3472,12509,2000-09-06,Pollock,"Drama Romance EdHarris artist success relationshipproblems alcoholism independentfilm fallinginlove FredBernerFilms ZekeProductions UnitedStatesofAmerica EdHarris PeggySuttonIn August of 1949 , Life Magazine ran a banner headline that begged the question : `` Jackson Pollock : Is he the greatest living painter in the United States ? '' The film is a look back into the life of an extraordinary man , a man who ha fittingly been called `` an artist dedicated to concealment , a celebrity who nobody knew . '' As he struggled with self-doubt , engaging in a lonely tug-of-war between needing to express himself and wanting to shut the world out , Pollock began a downward spiral ."
3473,15256,1999-02-26,200 Cigarettes,"Comedy Drama Romance BenAffleck newyear'seve independentfilm relationship womandirector lowereastside ParamountPictures UnitedStatesofAmerica RisaBramonGarciaA collection of twentysomethings try to cope with relationship , loneliness , desire and their individual neurosis ."
3474,83686,2012-09-07,The Words,"Drama Thriller BradleyCooper plagiarizedbook stolennovel plagiarizednovel aspiringwriter CBSFilms AlsoKnownAsPictures UnitedStatesofAmerica BrianKlugman LeeSternthalThe Words follows young writer Rory Jansen who finally achieves long sought after literary success after publishing the next great American novel . There 's only one catch - he did n't write it . As the past come back to haunt him and his literary star continues to rise , Jansen is forced to confront the steep price that must be paid for stealing another man 's work , and for placing ambition and success above life 's most fundamental three word ."
3475,80304,2012-03-15,Casa De Mi Padre,"Comedy Western WillFerrell mexico organizedcrime druglord padre aftercreditsstinger duringcreditsstinger NALAFilms GarySanchezProductions LionsGate UnitedStatesofAmerica MattPiedmontScheming of a way to save their father 's ranch , the Alvarez brother find themselves in a war with Mexico 's most feared drug lord ."
3476,28053,2009-03-06,City Island,"Drama Comedy AndyGarcía secret fetishism stripper familysecrets convict chubbywoman extramaritalaffair LuckyMonkeyPictures CineSonEntertainment FilmsmithProductions MediciEntertainment GremiFilmProduction UnitedStatesofAmerica RaymondDeFelittaThe Rizzos , a family who doe n't share their habit , aspiration , and career with one another , find their delicate web of lie disturbed by the arrival of a young ex-con brought home by Vince , the patriarch of the family , who is a correction officer in real life , and a hopeful actor in private ."
3477,67913,2011-07-07,The Guard,"Action Comedy Thriller Crime BrendanGleeson prostitute blackmail drugsmuggle ruralireland dryhumour UKFilmCouncil CrescendoProductions ElementPictures IrishFilmBoard Prescience ReprisalFilms AegisFilmFund Ireland JohnMichaelMcDonagh KathleenWeirTwo policeman must join force to take on an international drug- smuggling gang - one , an unorthodox Irish policeman and the other , a straitlaced FBI agent . Sergeant Gerry Boyle is an eccentric small-town cop with a confrontational and crass personality and a subversive sense of humor . A longtime policeman in County Galway , Boyle is a maverick with his own moral code . He ha seen enough of the world to know there is n't much to it and ha had plenty of time to think about it . When a fellow police officer disappears and Boyle 's small town becomes key to a large drug trafficking investigation , he is forced to at least feign interest when dealing with the humorless FBI agent Wendell Everett assigned to the case ."
3478,13991,2008-08-28,College,Comedy DrakeBell sexuality college girlfriend vomit celebration fraternity fratparty Metro-Goldwyn-Mayer ( MGM ) UnitedStatesofAmerica DebHaganA wild weekend is in store for three high school senior who visit a local college campus a prospective freshman .
3479,1443,1999-04-21,The Virgin Suicides,"Drama Romance JamesWoods michigan 1970s youth family womandirector AmericanZoetrope UnitedStatesofAmerica SofiaCoppolaA group of male friend become obsessed with five mysterious sister who are sheltered by their strict , religious parent ."
3480,8545,1998-11-05,Little Voice,"Comedy Drama BrendaBlethyn parentskidsrelationship voice loneliness independentfilm singer cowardliness carrierpigeon MiramaxFilms UnitedKingdom MarkHerman AngelaWhartonAfter the death of her father , Little Voice or LV becomes a virtual recluse , never going out and hardly ever saying a word . She just sits in her bedroom listening to her father 's collection of old record of Shirley Bassey , Marilyn Monroe and various other famous female singer . But at night time , LV sings , imitating these great singer with surprising accuracy . One night she is overheard by one of her mother 's boyfriend , who happens to be a talent agent . He manages to convince her that her talent is special and arranges for her to perform at the local night club , but several problem arise ."
3481,19556,2009-03-13,Miss March,Comedy Romance ZachCregger sex firsttime virgin roadtrip playboy duringcreditsstinger TheJacobsonCompany UnitedStatesofAmerica ZachCregger TrevorMooreA young man awakens from a four-year coma to hear that his once virginal high-school sweetheart ha since become a centerfold in one of the world 's most famous men 's magazine . He and his sex-crazed best friend decide to take a cross-country road trip in order to crash a party at the magazine 's legendary mansion headquarters and win back the girl .
3482,231576,2014-01-18,Wish I Was Here,"Drama Comedy ZachBraff jew independentfilm homeschooling family strugglingactor DoubleFeatureFilms WildBunch WorldviewEntertainment UnitedStatesofAmerica ZachBraffAidan Bloom , a struggling actor , father and husband , is 35 year old and still trying to find a purpose for his life . He and his wife are barely getting by financially and Aidan pass his time by fantasizing about being the great futuristic Space-Knight he 'd always dreamed he 'd be a a little kid . When his ailing father can no longer afford to pay for private school for his two kid and the only available public school is on it last leg , Aidan reluctantly agrees to attempt to home-school them . Through teaching them about life his way , Aidan gradually discovers some of the part of himself he could n't find ."
3483,16172,1999-02-05,Simply Irresistible,"Comedy SarahMichelleGellar restaurant departmentstore kitchen love crab chef irresistible NewRegencyPictures TaurusFilm PolarEntertainmentCorporation UnitedStatesofAmerica MarkTarlovAfter her mother 's death , mediocre chef Amanda Shelton is having trouble attracting customer to her family 's restaurant . While shopping for ingredient , she is given a magical crab by mysterious Gene O'Reilly . Afterward , Amanda 's dish suddenly become excellent , inducing strong emotional reaction in everyone who eats them . Tom Bartlett , who is preparing to open his own eatery , try her cooking and fall in love ."
3484,13403,2001-07-20,Hedwig and the Angry Inch,Comedy Music JohnCameronMitchell transvestism gay sex singer transgender glamrock selfidentity rockodyssey referencetokant militarybrat restaurantchain lgbtinthemilitary childmolestation theatricalmanager NewLineCinema KillerFilms UnitedStatesofAmerica JohnCameronMitchellA transexual punk rock girl from East Berlin tour the US with her rock band a she tell her life story and follows the ex-boyfriend/bandmate who stole her song .
3485,15797,1993-08-27,Only the Strong,"Action MarkDacascos DavisFilms FreestonePictures UnitedStatesofAmerica SheldonLettichFormer Green Beret Louis Stevens return to his hometown of Miami after completing military service in Brazil , only to learn that his old high school ha become a haven for gang and drug dealer . After Stevens us his capoeira skill to kick several drug dealer off of the school property , Kerrigan , one of Stevens ' old teacher , see the impact that Stevens ha on the student . Kerrigan give him the task of teaching Capoeira to a handful of the worst at-risk student at the school ."
3486,347764,2015-08-31,Goddess of Love,Mystery Drama Thriller Horror AlexisKendra DaliaFilms Canada UnitedStatesofAmerica JonKnautzEnter into a baroque vortex of madness when an emotionally unstable woman is shattered after tremendous heartbreak . Brian wa the love of Venus ’ life and the thought of him having an affair with another woman begin her volatile descent into the dark side of psychosexual insanity .
3487,13537,2003-11-14,Shattered Glass,"Drama History HaydenChristensen LionsGateFilms Cruise/WagnerProductions BaumgartenMerimsProductions Canada UnitedStatesofAmerica BillyRayFact-based 2003 drama about the young journalist Stephen Glass , who got a job at The New Republic in 1995 and for three year fabricated at least half of the story he wrote ."
3488,20794,2001-11-23,Novocaine,Comedy Crime Thriller ChelcieRoss murder independentfilm drug dentist NumbGumsProductionInc . UnitedStatesofAmerica DavidAtkinsA dentist find himself a murder suspect after a sexy patient seduces him into prescribing her drug
3489,31064,2001-01-19,The Business of Strangers,"Drama Thriller JuliaStiles rape sex airport authority assistant power revenge independentfilm trust i5Films Headquarters UnitedStatesofAmerica PatrickStettnerJulie Styron think she is going to be fired , but instead discovers that she is being promoted . Trapped in an airport hotel , she want to celebrate but find only the company of her young assistant , Paula Murphy . As the night progress , the two woman get to know each other . They flirt , they drink , they lie ; personal flaw are revealed and exposed . But at the end of the night their relationship turn and becomes a complex battle of power , authority , and wit ."
3490,576,1969-06-17,The Wild Bunch,"Adventure Western WilliamHolden underdog robbery bountyhunter texas mexicanrevolution friendship honor gang shootout soldier steamlocomotive righteousrage WarnerBrothers/SevenArts UnitedStatesofAmerica SamPeckinpah CliffordC.Coleman CraytonSmithAging outlaw Pike Bishop ( William Holden ) prepares to retire after one final robbery . Joined by his gang , which includes Dutch Engstrom ( Ernest Borgnine ) and brother Lyle ( Warren Oates ) and Tector Gorch ( Ben Johnson ) , Bishop discovers the heist is a setup orchestrated in part by his old partner , Deke Thornton ( Robert Ryan ) . As the remaining gang take refuge in Mexican territory , Thornton trail them , resulting in fierce gunfight with plenty of casualty"
3491,13990,2008-07-03,The Wackness,"Drama BenKingsley comingofage marijuana summer SBKPictures OccupantEntertainment UnitedStatesofAmerica JonathanLevineSet in New York City in the sweltering summer , The Wackness tell the story of a troubled teenage drug dealer , who trade pot for therapy session with a drug-addled psychiatrist . Things get more complicated when he fall for one of his classmate , who just happens to be the doctor daughter . This is a coming-of-age story about sex , drug , music and what it take to be a man ."
3492,11583,1979-01-25,The First Great Train Robbery,"Thriller Adventure Drama Crime SeanConnery publichanging strongbox goldtheft britishhistory historicfigure pianoplaying eyepatch horsecarriage openingactionscene unwantedkiss UnitedArtists StarlingFilms UnitedKingdom MichaelCrichton AnthonyWayeIn Victorian England , a master criminal make elaborate plan to steal a shipment of gold from a moving train ."
3493,18602,2002-01-01,Morvern Callar,"Drama SamanthaMorton independentfilm womandirector CompanyPictures UnitedKingdom Canada LynneRamsayFollowing her boyfriend 's suicide , supermarket clerk Morvern Callar pass off his unpublished novel a her own ..."
3494,27549,1991-06-08,Beastmaster 2: Through the Portal of Time,"Action Adventure Fantasy ScienceFiction MarcSinger basedonnovel timetravel sequel psychotronic swordandsandal beastmaster warrior timeportal gunfight swordandsorcery LesFilms21 RepublicPictures UnitedStatesofAmerica SylvioTabetMark Singer return a Dar , the warrior who can talk to the beast . Dar is forced to travel to earth to stop his evil brother from stealing an atomic bomb , and turning their native land from a desert into ... well ... a desert ! Written by Jim Palin"
3495,59728,2011-03-25,The 5th Quarter,"Drama AidanQuinn americanfootball lossofbrother funeral sport prayer gymnasium coach basedontruestory numberintitle familyrelationships autoaccident McCrearyEntertainment AngelCityPictures UnitedStatesofAmerica RickBieber Cornelia'Nini'RoganIn the wake of a car crash that killed his brother , football player Jon Abbate lead his school 's struggling team to it most successful season ever ."
3496,10930,2003-02-09,The Flower of Evil,"Drama BenoîtMagimel return suppressedpast bourgeoisie mayorelections suspense wealth familyconflict France ClaudeChabrolThree generation of a wealthy Bordeaux family are caught in the crossfire when Anne decides to run for mayor , thanks to a political pamphlet that revives an old murder scandal ."
3497,32395,2009-01-17,The Greatest,"Drama PierceBrosnan womandirector IrishDreamtime SilverwoodFilms TaxCreditFinance OceanaMediaFinance BarbarianFilms UnitedStatesofAmerica ShanaFesteTeenagers Rose and Bennett were in love , and then a car crash claimed Bennett 's life . He left behind a grieving mother , father and younger brother , and Rose wa left all alone . She ha no family to turn to for support , so when she find out she 's pregnant , she wind up at the Brewer 's door . She need their help , and although they ca n't quite admit it , they each need her so they can begin to heal ."
3498,58882,2011-07-15,Snow Flower and the Secret Fan,Drama History LiBingbing fan duringcreditsstinger IDGChinaMedia China WayneWang YiSong'Scarlet'ChenA story set in 19th century China and centered on the lifelong friendship between two girl who develop their own secret code a a way to contend with the rigid cultural norm imposed on woman .
3499,7547,2006-01-10,Come Early Morning,"Drama Romance AshleyJudd bar motel one-nightstand beer blonde dog womandirector FirmFilms BoldFilms HollyWiersmaProductions UnitedStatesofAmerica JoeyLaurenAdamsLucy wake up in bed with a stranger and obviously from a night of drinking . She check out and pay for the motel room on her account . Through her grandmother , she find out her father is in town and pay him a visit . She agrees to go to his new church ."
3500,35944,2001-08-24,Lucky Break,"Action Comedy JamesNesbitt UnitedKingdom Germany PeterCattaneoHalf-way through his 12-year prison sentence for an incompetent armed robbery , Jimmy Hands get a lucky break : he 's transferred to a prison from which he can probably escape . He convinces the governor to stage a musical in an old chapel next to the prison 's outer wall . He round up volunteer actor and put his escape plan into production . Two other barrier , besides the wall , confront him : the arrival of a nasty inmate , John Toombes , who insists on joining the escape , and Jimmy 's feeling of attraction for Anabel , a social worker who agrees to appear in the play . Opening night approach : is this Jimmy 's breakout performance ?"
3501,42222,1977-10-02,Julia,"Drama JaneFonda friend playwright TwentiethCenturyFoxFilmCorporation UnitedStatesofAmerica FredZinnemannAt the behest of an old and dear friend , playwright Lillian Hellman undertakes a dangerous mission to smuggle fund into Nazi Germany ."
3502,13827,2008-09-05,"Surfer, Dude",Comedy MatthewMcConaughey surfing sport UnitedStatesofAmerica S.R.BindlerA wave twisting tale of a soul searching surfer experiencing an existential crisis .
3503,44260,2006-09-09,Lake of Fire,Documentary NoamChomsky TonyKayeAn unflinching look at the how the battle over abortion right ha played out in the United States over the last 15 year
3504,9282,2003-05-16,11:14,Crime Drama Thriller HenryThomas alcohol sex robbery secret gun ambulance vandalism chase arrest police cop murder crash connected FirmFilms Media8Entertainment MDPWorldwide Canada UnitedStatesofAmerica GregMarcksTells the seemingly random yet vitally connected story of a set of incident that all converge one evening at 11:14pm . The story follows the chain of event of five different character and five different storyline that all converge to tell the story of murder and deceit .
3505,38940,1994-09-04,Men of War,"Action Thriller DolphLundgren asia island mercenary independentfilm jungle SignaturePictures MDPWorldwide PomaranceCorporation UnitedStatesofAmerica Spain PerryLangNick Gunar is a burnt-out , jaded and hard-up former mercenary who is having a difficult time adjusting to civilian life . At the end of his rope , he is hired by the Nitro Mine Corporation to strong-arm the native of a South China Sea island into giving up their right to it valuable mineral resource . Nick loathes the thought of another mission , but this seemingly easy job will earn him enough money to get back with his estranged family . He recruit some of his former mercenary buddy to help him with the job . The island people refuse to give up their land and Nick decides to help them fight the greedy corporation that hired him . As greed and treachery begin to unravel , Nick 's band of mercenary choose side ."
3506,35689,2009-04-24,Don McKay,Crime Mystery Thriller ThomasHadenChurch independentfilm AnimusFilms UnitedStatesofAmerica JakeGoldbergerEverything appears off-kilter when a man return to his hometown after 25 year to visit his former lover .
3507,97614,2012-11-08,Deadfall,"Crime Drama Thriller EricBana partner murder ontherun fugitive crime family homecoming crimegoneawry dishonesty siblingsrelations chasesandraces criminalheroes consandscams murderouspair StudioCanal MutualFilmCompany 2929Productions MagnoliaPictures MadhouseEntertainment France UnitedStatesofAmerica StefanRuzowitzky RickCranfordA thriller that follows two sibling who decide to fend for themselves in the wake of a botched casino heist , and their unlikely reunion during another family 's Thanksgiving celebration ."
3508,37206,2009-10-01,A Shine of Rainbows,"Drama Family ConnieNielsen orphan rainbow OctagonFilms SepiaFilms Canada Ireland VicSarinAn orphaned boy named Tomás is adopted by Maire O ’ Donnell to live on a whimsical Irish isle filled with new friend , secret cave and a lost baby pup seal stranded on the coast . But when Maire 's reluctant husband Alec refuse to accept Tomás a his own son , the boy drift down a fateful path of adventure and self-discovery , illuminating how rainbow can shine around - and within - u all ."
3509,58626,2011-04-02,The Hit List,Action Thriller CubaGoodingJr . NorthbyNorthwestEntertainment UnitedStatesofAmerica WilliamKaufmanA disgruntled man creates a hit list with a stranger during a drunken night out and must then race to try to save those he marked for extermination a the body begin to pile up and all finger point to him .
3510,183894,2009-10-11,Emma,"Romance Comedy Drama RomolaGarai JimO'HanlonEmma Woodhouse seems to be perfectly content , a loving father whom she care for , friend , and a home . But Emma ha a terrible habit - matchmaking . She can not resist finding suitor for her friend , most of all Harriet Smith . Emma is desperate for Harriet to find happiness , but every suitor she find for her friend end up attracted to Emma herself . But is Emma so focused on Harriet 's happiness that she is not considering her own happiness in love ?"
3511,837,1983-02-04,Videodrome,Horror Mystery ScienceFiction JamesWoods suicide tvshow hallucination tvstation radiopresenter toronto dystopia brainwashing pittsburgh UniversalPictures FamousPlayersLtd GuardianTrustCompany FilmplanInternationalII Canada DavidCronenbergA sleazy cable-TV programmer begin to see his life and the future of medium spin out of control in a very unusual fashion when he acquires a new kind of programming for his station .
3512,1555,2002-05-17,The Spanish Apartment,"Drama Comedy Romance RomainDuris paris barcelonaspain alcohol roommate single travel crush student relationship break-up youth celebration groupoffriends MateProduccionesS.A . France CédricKlapischA strait-laced French student move into an apartment in Barcelona with a cast of six other character from all over Europe . Together , they speak the international language of love and friendship ."
3513,244783,2014-01-20,Song One,"Drama AnneHathaway womandirector WorldviewEntertainment UnitedStatesofAmerica KateBarker-FroylandEstranged from her family , Franny return home when an accident leaf her brother comatose . Retracing his life a an aspiring musician , she track down his favorite musician , James Forester . Against the backdrop of Brooklyn ’ s music scene , Franny and James develop an unexpected relationship and face the reality of their life ."
3514,16564,2008-11-17,Winter in Wartime,"Drama History War MartijnLakemeier netherlands worldwarii MaxTV PrimeTime IsabellaFilmsB.V . FuWorks IsabellaFilms Netherlands Belgium MartinKoolhovenDuring World War II in the freezing Netherlands winter of 1944/1945 the western Netherlands are in the grip of a famine . Many people move east to provide for their family . Fourteen year old Michiel ca n't wait to join the Dutch resistance , to the dismay of his father , who , a mayor , work to prevent escalation in the village ."
3515,168027,2012-04-22,Freaky Deaky,"Comedy ChristianSlater bombsquad ex-fugitive freaky FinalCutProductions TheMatthauCompany UnitedStatesofAmerica CharlesMatthau LesleyKingSet in 1974 , a pair of '60s radical rely on their bomb-making skill on their way to becoming capitalist ."
3516,3482,1964-09-21,The Train,"Action Drama Thriller War BurtLancaster paris france worldwarii nazi hijackingoftrain artwork trainride painting frenchresistance traincrash nazigermany artthief arttheft LesProductionsArtistesAssociés LesFilmsAriane DearFilmProduzione France UnitedStatesofAmerica JohnFrankenheimerAs the Allied force approach Paris in August 1944 , German Colonel Von Waldheim is desperate to take all of France 's greatest painting to Germany . He manages to secure a train to transport the valuable art work even a the chaos of retreat descends upon them . The French resistance however want to stop them from stealing their national treasure but have received order from London that they are not to be destroyed . The station master , Labiche , is tasked with scheduling the train and making it all happen smoothly but he is also part of a dwindling group of resistance fighter tasked with preventing the theft . He and others stage an elaborate ruse to keep the train from ever leaving French territory ."
3517,135595,2012-09-27,Trade Of Innocents,"Drama Thriller DermotMulroney UnitedStatesofAmerica Thailand ChristopherBessetteIn the back street of a tourist town in present-day Southeast Asia , we find a filthy cinder block room ; a bed with soiled sheet ; a little girl wait for the next man . Alex ( Dermot Mulroney ) , a human trafficking investigator , play the role of her next customer a he negotiates with the pimp for the use of the child . Claire ( Mira Sorvino ) , Alex 's wife , is caught up in the flow of her new life in Southeast Asia and her role a a volunteer in an aftercare shelter for rescued girl where life of local neighborhood girl 's freedom and dignity are threatened . Parallel story line intertwine and unfold twist against the backdrop of the dangerous human trafficking world , in a story of struggle , life , hope and redemption in the `` TRADE of INNOCENTS . ''"
3518,8982,2005-08-11,The Protector,"Action Crime Drama Thriller TonyJaa buddhism elephant sydney australia fighter tempel gang animal TheWeinsteinCompany SahamongkolFilmInternational Vivendi Thailand Australia PrachyaPinkaewIn Bangkok , the young Kham wa raised by his father in the jungle with elephant a member of their family . When his old elephant and the baby Kern are stolen by criminal , Kham find that the animal were sent to Sidney . He travel to Australia , where he locates the baby elephant in a restaurant owned by the evil Madame Rose , the leader of an international Thai mafia . With the support of the efficient Thai sergeant Mark , who wa involved in a conspiracy , Kham fight to rescue the animal from the mobster ."
3519,89861,1998-06-12,Stiff Upper Lips,"Comedy GeorginaCates italy victorianengland youngwoman UnitedKingdom India GarySinyorStiff Upper Lips is a broad parody of British period film , especially the lavish Merchant-Ivory production of the 'eighties and early 'nineties . Although it specifically target A Room with a View , Chariots of Fire , Maurice , A Passage to India , and many other film , in a more general way Stiff Upper Lips satirises popular perception of certain Edwardian trait : propriety , sexual repression , xenophobia , and class snobbery ."
3520,455,2002-04-11,Bend It Like Beckham,"Comedy Drama Romance ParminderNagra londonengland tradition indianlead cultureclash immigration roleofwomen sikh women'ssoccer soccer family womandirector FoxSearchlightPictures KintopPictures FilmförderungHamburg UKFilmCouncil India Germany UnitedKingdom UnitedStatesofAmerica GurinderChadhaJess Bhamra , the daughter of a strict Indian couple in London , is not permitted to play organized soccer , even though she is 18 . When Jess is playing for fun one day , her impressive skill are seen by Jules Paxton , who then convinces Jess to play for her semi-pro team . Jess us elaborate excuse to hide her match from her family while also dealing with her romantic feeling for her coach , Joe ."
3521,57022,2002-06-21,Sunshine State,"Drama AlanKing independentfilm JohnSaylesA woman and her new husband return to her hometown root in coastal northern Florida , and must deal with family , business , and encroaching real estate development ."
3522,14351,2006-09-01,Crossover,"Action Adventure Drama AnthonyMackie streetgang blackpeople sport highschoolsports 360Pictures DribbleProductions PlatinumEquity UnitedStatesofAmerica PrestonA.WhitmoreII ReginaGordonThe clock strike midnight , money change hand , the crowd is on their foot , and the court is alive with fast-paced razzle-dazzle basketball . These player do n't play for a school or a pro team . They play for the street and it 's underground ... way underground ."
3523,147767,2012-12-07,Khiladi 786,Action Comedy AkshayKumar AshishR.MohanThe 8th installment in the Khiladi series .
3524,10664,2009-09-15,[REC]²,"Thriller Horror ManuelaVelasco religionandsupernatural bloodsample occult swatteam gasmask nightvision freezer foundfootage Filmax Spain JaumeBalagueró PacoPlazaThe action continues from [ REC ] , with the medical officer and a SWAT team outfitted with video camera are sent into the sealed off apartment to control the situation ."
3525,55567,2010-07-16,Standing Ovation,Comedy Music Family KaylaJackson StewartRaffillA group of young girl is competing in a nation teen music video competition .
3526,9277,1973-12-25,The Sting,Comedy Crime Drama PaulNewman chicago bet horserace repayment conman mafiaboss violence ragtime referencetomuttandjeff offtrackbetting stingoperation alley 1930s 20thcentury UniversalPictures UnitedStatesofAmerica GeorgeRoyHill CharlsieBryant CharlesDismukes RayGosnellJr.Set in the 1930 's this intricate caper deal with an ambitious small-time crook and a veteran con man who seek revenge on a vicious crime lord who murdered one of their gang .
3527,9443,1981-05-15,Chariots of Fire,"Drama History BenCross underdog scotland jewry patriotism olympicgames jew olympiansportsteam ambition TwentiethCenturyFoxFilmCorporation WarnerBros . EnigmaProductions TheLaddCompany AlliedStars , Ltd . UnitedKingdom JonathanBenson HughHudsonThe true story of British athlete preparing for and competing in the 1924 Summer Olympics ."
3528,16186,2005-02-25,Diary of a Mad Black Woman,"Comedy Drama Romance KimberlyElise LionsGateFilms DarrenGrant GailHunterCharles McCarter and his wife Helen are about to celebrate their 18th-wedding anniversary when Helen come home to find her clothes packed up in a U-Haul van parked in the driveway . Charles is divorcing Her . Helen move in with her grandmother Madea , an old woman who doe n't take any lip from anyone . Madea help Helen through these tough time by showing her what is really important in life ."
3529,7863,1996-01-21,Shine,"Drama GeoffreyRush letter jumping childprodigy pool pianist concerthall breakdown FineLineFeatures AustralianFilmFinanceCorporation ( AFFC ) FilmVictoria SouthAustralianFeatureFilmCompany Australia ScottHicksPianist David Helfgott , driven by his father and teacher , ha a breakdown . Years later he return to the piano , to popular if not critical acclaim ."
3530,138697,2013-07-26,Don Jon,"Romance Comedy Drama JosephGordon-Levitt pornography sex sexaddiction malefemalerelationship internetporn malemasturbation masturbation VoltagePictures RamBergmanProductions HitRecordFilms UnitedStatesofAmerica JosephGordon-Levitt RenettaG.AmadorA New Jersey guy dedicated to his family , friend , and church , develops unrealistic expectation from watching porn and work to find happiness and intimacy with his potential true love ."
3531,11901,1973-04-19,High Plains Drifter,"Western ClintEastwood gunslinger desperation outlaw UniversalPictures MalpasoProductions UnitedStatesofAmerica ClintEastwoodA gunfighting stranger come to the small settlement of Lago . After gunning down three gunman who tried to kill him , the townsfolk decide to hire the Stranger to hold off three outlaw who are on their way ."
3532,1548,2001-07-20,Ghost World,"Comedy Drama ThoraBirch highschoolfriends artclass recordcollector plaster personalad bluesmusic nunchaku pranktelephonecall aftercreditsstinger UnitedArtists JerseyFilms GranadaFilmProductions CapitolFilms Mr.MuddProduction Germany UnitedKingdom UnitedStatesofAmerica TerryZwigoff RonitRavich-BossA quirky girl try to figure out what to do now that she had graduated from high school , and form a friendship with an eccentric 40-year-old record collector after playing a prank on him with her best friend ."
3533,11889,2001-12-14,Iris,"Drama Romance JudiDench basedonnovel newlove loveofone'slife retiree aging alzheimer pflegen love author short-termmemory photographicmemory MiramaxFilms BBCFilms IntermediaFilms Canada UnitedKingdom RichardEyreTrue story of the lifelong romance between novelist Iris Murdoch and her husband John Bayley , from their student day through her battle with Alzheimer 's disease ."
